logdate,url,ip,city,state,country,category,age,gender
07-03-2012,http://www.acme.com/SH55126545/VD55173061,184.96.198.171,arvada,CO,usa,handbags,32.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55173061,184.96.198.171,arvada,CO,usa,handbags,32.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55173061,184.96.198.171,arvada,CO,usa,handbags,32.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55173061,184.96.198.171,arvada,CO,usa,handbags,32.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,72.204.58.145,fayetteville,AR,usa,clothing,32.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,12.218.138.139,montgomery,AL,usa,clothing,37.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,71.63.1.160,ruckersville,VA,usa,clothing,19.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,71.63.1.160,ruckersville,VA,usa,clothing,19.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,71.63.1.160,ruckersville,VA,usa,clothing,19.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,71.63.1.160,ruckersville,VA,usa,clothing,19.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,71.63.1.160,ruckersville,VA,usa,clothing,19.0,M
07-03-2012,http://www.acme.com/SH5580165/VD55156528,67.186.229.162,orem,UT,usa,clothing,65.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,68.180.65.16,farmington,AR,usa,clothing,22.0,F
07-03-2012,http://www.acme.com/SH5580165/VD55156528,67.186.229.162,orem,UT,usa,clothing,65.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,98.184.144.229,broken arrow,OK,usa,clothing,32.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,74.207.167.77,velva,ND,usa,clothing,21.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,98.184.144.229,broken arrow,OK,usa,clothing,32.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,65.111.70.47,monkton,MD,usa,clothing,54.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,74.207.167.77,velva,ND,usa,clothing,21.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,74.207.167.77,velva,ND,usa,clothing,21.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,74.207.167.77,velva,ND,usa,clothing,21.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,75.80.120.20,hawthorne,CA,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,75.80.120.20,hawthorne,CA,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,74.207.167.77,velva,ND,usa,clothing,21.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,64.233.158.211,harrisburg,AR,usa,clothing,45.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,64.233.158.211,harrisburg,AR,usa,clothing,45.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,68.173.84.49,new york,NY,usa,clothing,24.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,208.126.218.131,oxford,IA,usa,clothing,41.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,68.173.84.49,new york,NY,usa,clothing,24.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,68.173.84.49,new york,NY,usa,clothing,24.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,68.173.84.49,new york,NY,usa,clothing,24.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,68.173.84.49,new york,NY,usa,clothing,24.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,68.173.84.49,new york,NY,usa,clothing,24.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,68.173.84.49,new york,NY,usa,clothing,24.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,68.173.84.49,new york,NY,usa,clothing,24.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,174.71.78.2,omaha,NE,usa,clothing,30.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,174.71.78.2,omaha,NE,usa,clothing,30.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,174.71.78.2,omaha,NE,usa,clothing,30.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,174.71.78.2,omaha,NE,usa,clothing,30.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,174.71.78.2,omaha,NE,usa,clothing,30.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,64.233.158.211,harrisburg,AR,usa,clothing,45.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,174.71.78.2,omaha,NE,usa,clothing,30.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,174.71.78.2,omaha,NE,usa,clothing,30.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,174.71.78.2,omaha,NE,usa,clothing,30.0,M
07-03-2012,http://www.acme.com/SH5587637/VD55178699,71.255.183.130,easton,MD,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH559040/VD55175948,68.231.167.109,phoenix,AZ,usa,handbags,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,65.111.70.47,monkton,MD,usa,clothing,54.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,98.184.144.229,broken arrow,OK,usa,clothing,32.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,68.180.65.16,farmington,AR,usa,clothing,22.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,76.108.164.49,boca raton,FL,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,173.202.92.188,clarksville,AR,usa,clothing,33.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55166807,66.43.237.196,clarence,IA,usa,computers,48.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55166807,66.43.237.196,clarence,IA,usa,computers,48.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55166807,66.43.237.196,clarence,IA,usa,computers,48.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55166807,66.43.237.196,clarence,IA,usa,computers,48.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,64.233.158.211,harrisburg,AR,usa,clothing,45.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,174.71.78.2,omaha,NE,usa,clothing,30.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55166807,66.43.237.196,clarence,IA,usa,computers,48.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55173061,72.198.124.13,edmond,OK,usa,handbags,22.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55166807,66.43.237.196,clarence,IA,usa,computers,48.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,72.204.58.145,fayetteville,AR,usa,clothing,32.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55173061,173.188.187.13,china grove,NC,usa,handbags,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55166807,66.43.237.196,clarence,IA,usa,computers,48.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55173061,72.198.124.13,edmond,OK,usa,handbags,22.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55173061,72.198.124.13,edmond,OK,usa,handbags,22.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55173061,72.198.124.13,edmond,OK,usa,handbags,22.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,173.240.46.78,vernal,UT,usa,clothing,28.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,173.240.46.78,vernal,UT,usa,clothing,28.0,F
07-03-2012,http://www.acme.com/SH5587637/VD55178699,76.94.110.20,moreno valley,CA,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH5587637/VD55178699,76.94.110.20,moreno valley,CA,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH5580165/VD55156528,76.26.38.44,ft lauderdale,FL,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55166807,71.208.188.122,littleton,CO,usa,computers,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55166807,71.208.188.122,littleton,CO,usa,computers,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55166807,71.208.188.122,littleton,CO,usa,computers,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55149415,97.113.224.19,tacoma,WA,usa,movies,29.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55173061,72.198.124.13,edmond,OK,usa,handbags,22.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55166807,66.43.237.196,clarence,IA,usa,computers,48.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55166807,66.43.237.196,clarence,IA,usa,computers,48.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55166807,66.43.237.196,clarence,IA,usa,computers,48.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55149415,169.235.84.181,riverside,CA,usa,movies,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,68.239.84.238,washington,DC,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,68.239.84.238,washington,DC,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,68.239.84.238,washington,DC,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,68.239.84.238,washington,DC,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,70.57.122.11,portland,OR,usa,clothing,57.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,170.188.255.130,aurora,CO,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,68.84.113.95,wilmington,DE,usa,clothing,11.0,U
07-03-2012,http://www.acme.com/SH55126545/VD55177927,68.84.113.95,wilmington,DE,usa,clothing,11.0,U
07-03-2012,http://www.acme.com/SH55126545/VD55170364,71.201.68.53,chicago,IL,usa,home&garden,36.0,M
07-03-2012,http://www.acme.com/SH559040/VD55175948,50.90.87.202,indianapolis,IN,usa,handbags,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55165149,66.43.237.196,clarence,IA,usa,electronics,48.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,170.97.67.112,elkridge,MD,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55149415,97.113.224.19,tacoma,WA,usa,movies,29.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55149415,170.97.67.112,elkridge,MD,usa,movies,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55149415,170.97.67.112,elkridge,MD,usa,movies,0.0,0
07-03-2012,http://www.acme.com/SH5585921/VD55178554,216.119.6.250,waynesville,GA,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,76.108.164.49,boca raton,FL,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,76.108.164.49,boca raton,FL,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,76.108.164.49,boca raton,FL,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,76.108.164.49,boca raton,FL,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,76.108.164.49,boca raton,FL,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,76.108.164.49,boca raton,FL,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,174.54.83.153,leola,PA,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55165149,174.54.119.187,scranton,PA,usa,electronics,28.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,66.43.237.196,clarence,IA,usa,clothing,48.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55166807,66.43.237.196,clarence,IA,usa,computers,48.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55149415,97.113.224.19,tacoma,WA,usa,movies,29.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,98.220.213.142,hobart,IN,usa,clothing,34.0,U
07-03-2012,http://www.acme.com/SH5580165/VD55173281,99.144.178.173,grayslake,IL,usa,tools,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,12.218.138.139,montgomery,AL,usa,clothing,37.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,12.218.138.139,montgomery,AL,usa,clothing,37.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55165149,174.54.119.187,scranton,PA,usa,electronics,28.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55165149,174.54.119.187,scranton,PA,usa,electronics,28.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55165149,174.54.119.187,scranton,PA,usa,electronics,28.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55165149,174.54.119.187,scranton,PA,usa,electronics,28.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55165149,174.54.119.187,scranton,PA,usa,electronics,28.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55165149,174.54.119.187,scranton,PA,usa,electronics,28.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55165149,174.54.119.187,scranton,PA,usa,electronics,28.0,M
07-03-2012,http://www.acme.com/SH5580165/VD55156528,174.31.157.177,renton,WA,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55166807,66.43.237.196,clarence,IA,usa,computers,48.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55166807,66.43.237.196,clarence,IA,usa,computers,48.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,72.196.4.228,bellevue,NE,usa,clothing,27.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55166807,72.186.64.66,brandon,FL,usa,computers,52.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,72.204.58.145,fayetteville,AR,usa,clothing,32.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,72.204.58.145,fayetteville,AR,usa,clothing,32.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,72.204.58.145,fayetteville,AR,usa,clothing,32.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,72.204.58.145,fayetteville,AR,usa,clothing,32.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,72.204.58.145,fayetteville,AR,usa,clothing,32.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,72.204.58.145,fayetteville,AR,usa,clothing,32.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,173.202.92.188,clarksville,AR,usa,clothing,33.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,173.202.92.188,clarksville,AR,usa,clothing,33.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,173.202.92.188,clarksville,AR,usa,clothing,33.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,72.204.58.145,fayetteville,AR,usa,clothing,32.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,12.218.138.139,montgomery,AL,usa,clothing,37.0,F
07-03-2012,http://www.acme.com/SH5580165/VD55173281,71.163.68.233,washington,DC,usa,tools,32.0,F
07-03-2012,http://www.acme.com/SH5580165/VD55173281,71.163.68.233,washington,DC,usa,tools,32.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,98.220.213.142,hobart,IN,usa,clothing,34.0,U
07-03-2012,http://www.acme.com/SH5585921/VD55178554,108.18.159.35,silver spring,MD,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH5585921/VD55178554,108.18.159.35,silver spring,MD,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH5585921/VD55178554,108.18.159.35,silver spring,MD,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55170364,96.32.129.97,athens,GA,usa,home&garden,39.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55170364,96.32.129.97,athens,GA,usa,home&garden,39.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55170364,96.32.129.97,athens,GA,usa,home&garden,39.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55173061,96.32.129.97,athens,GA,usa,handbags,39.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55173061,96.32.129.97,athens,GA,usa,handbags,39.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55173061,96.32.129.97,athens,GA,usa,handbags,39.0,M
07-03-2012,http://www.acme.com/SH559040/VD55175948,24.130.224.213,palo alto,CA,usa,handbags,0.0,0
07-03-2012,http://www.acme.com/SH5580165/VD55173281,71.185.65.162,souderton,PA,usa,tools,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,24.19.170.236,chehalis,WA,usa,clothing,37.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,24.121.188.189,flagstaff,AZ,usa,clothing,26.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,24.121.188.189,flagstaff,AZ,usa,clothing,26.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55173061,68.173.84.49,new york,NY,usa,handbags,24.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55173061,68.173.84.49,new york,NY,usa,handbags,24.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55173061,68.173.84.49,new york,NY,usa,handbags,24.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55173061,68.173.84.49,new york,NY,usa,handbags,24.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55170364,97.95.65.80,rothschild,WI,usa,home&garden,36.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55170364,97.95.65.80,rothschild,WI,usa,home&garden,36.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55170364,97.95.65.80,rothschild,WI,usa,home&garden,36.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55170364,97.95.65.80,rothschild,WI,usa,home&garden,36.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55149415,97.113.224.19,tacoma,WA,usa,movies,29.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,174.54.83.153,leola,PA,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH5587637/VD55178699,76.94.110.20,moreno valley,CA,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,184.39.165.50,charlotte,NC,usa,clothing,20.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55149415,198.176.250.12,adel,IA,usa,movies,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55166807,72.186.64.66,brandon,FL,usa,computers,52.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55166807,72.186.64.66,brandon,FL,usa,computers,52.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,72.196.4.228,bellevue,NE,usa,clothing,27.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55166807,72.186.64.66,brandon,FL,usa,computers,52.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55166807,72.186.64.66,brandon,FL,usa,computers,52.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,71.131.8.1,san jose,CA,usa,clothing,44.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,71.131.8.1,san jose,CA,usa,clothing,44.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,71.131.8.1,san jose,CA,usa,clothing,44.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,71.131.8.1,san jose,CA,usa,clothing,44.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,71.131.8.1,san jose,CA,usa,clothing,44.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55149415,198.176.250.12,adel,IA,usa,movies,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55173061,71.131.8.1,san jose,CA,usa,handbags,44.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55170364,68.118.72.226,roseburg,OR,usa,home&garden,28.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55170364,68.118.72.226,roseburg,OR,usa,home&garden,28.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55170364,68.118.72.226,roseburg,OR,usa,home&garden,28.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,131.94.186.40,miami,FL,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,131.94.186.40,miami,FL,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,72.204.58.145,fayetteville,AR,usa,clothing,32.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,71.220.18.179,minneapolis,MN,usa,clothing,28.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55173061,98.16.218.58,broken arrow,OK,usa,handbags,62.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,68.8.154.85,san diego,CA,usa,clothing,38.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55149415,198.176.250.12,adel,IA,usa,movies,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55149415,198.176.250.12,adel,IA,usa,movies,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,72.196.4.228,bellevue,NE,usa,clothing,27.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,72.196.4.228,bellevue,NE,usa,clothing,27.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55170364,68.118.72.226,roseburg,OR,usa,home&garden,28.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55149415,198.176.250.12,adel,IA,usa,movies,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55149415,198.176.250.12,adel,IA,usa,movies,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55149415,198.176.250.12,adel,IA,usa,movies,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,74.101.206.234,bronxville,NY,usa,clothing,32.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,74.101.206.234,bronxville,NY,usa,clothing,32.0,M
07-03-2012,http://www.acme.com/SH559040/VD55175948,98.222.151.116,new castle,IN,usa,handbags,0.0,0
07-03-2012,http://www.acme.com/SH559040/VD55175948,98.222.151.116,new castle,IN,usa,handbags,0.0,0
07-03-2012,http://www.acme.com/SH559040/VD55175948,98.222.151.116,new castle,IN,usa,handbags,0.0,0
07-03-2012,http://www.acme.com/SH559040/VD55175948,98.222.151.116,new castle,IN,usa,handbags,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,71.212.80.35,lakewood,WA,usa,clothing,39.0,U
07-03-2012,http://www.acme.com/SH55126545/VD55149415,108.214.17.82,north richland hills,TX,usa,movies,29.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55149415,108.214.17.82,north richland hills,TX,usa,movies,29.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55149415,108.214.17.82,north richland hills,TX,usa,movies,29.0,F
